# {"t_start": 1602448160.086903, "env_id": "FrozenLake-v0"} 
r,l,t
0.0,18,40.024076
0.0,28,40.035122
0.0,21,40.042519
1.0,35,40.054016
0.0,36,40.068287
1.0,26,40.077348
0.0,12,40.081588
1.0,27,40.091019
1.0,37,40.103304
0.0,10,40.106912
0.0,4,40.108594
0.0,17,40.114104
1.0,12,40.118368
0.0,14,40.125303
1.0,27,40.134333
0.0,48,40.150441
0.0,9,40.153448
0.0,22,40.160838
1.0,32,40.172701
0.0,43,40.187354
0.0,36,40.200039
0.0,9,40.202987
0.0,16,40.208596
1.0,16,40.21408
0.0,13,40.218256
1.0,13,40.224467
0.0,34,40.236199
0.0,16,40.241683
0.0,40,40.255178
0.0,10,40.258614
1.0,9,40.261711
0.0,29,40.271734
0.0,7,40.275128
0.0,21,40.282432
0.0,8,40.285217
1.0,11,40.288979
0.0,16,40.29448
0.0,14,40.299311
0.0,12,40.30348
1.0,30,40.368026
0.0,5,40.369931
1.0,56,40.389066
0.0,10,40.392291
0.0,7,40.394604
0.0,12,40.398869
0.0,34,40.41013
0.0,16,40.415479
0.0,17,40.42553
0.0,19,40.432063
0.0,10,40.435433
1.0,44,40.449662
0.0,13,40.45382
0.0,6,40.455859
0.0,55,40.474677
1.0,13,40.479
0.0,31,40.489394
1.0,23,40.497076
0.0,18,40.503193
0.0,6,40.505149
0.0,20,40.512008
1.0,48,40.527823
0.0,52,40.545509
0.0,27,40.554403
1.0,13,40.55877
0.0,4,40.560152
0.0,9,40.563135
0.0,8,40.565702
1.0,65,40.590584
0.0,16,40.596089
0.0,16,40.601852
0.0,35,40.614297
0.0,7,40.61699
0.0,76,40.645032
0.0,40,40.659171
0.0,11,40.662884
0.0,21,40.670161
0.0,45,40.686351
0.0,51,40.704378
0.0,4,40.705915
1.0,91,40.738136
1.0,51,40.755295
0.0,7,40.757692
0.0,22,40.765034
0.0,13,40.76955
0.0,12,40.773696
0.0,10,40.777256
0.0,19,40.783936
0.0,10,40.787421
0.0,17,40.793166
0.0,8,40.795836
0.0,8,40.798525
0.0,7,40.800979
1.0,31,40.811657
0.0,10,40.815156
0.0,5,40.817073
0.0,51,40.835457
0.0,25,40.844143
0.0,24,40.852523
1.0,25,40.86086
1.0,10,40.864276
0.0,46,40.879935
0.0,19,40.886671
1.0,43,40.90167
0.0,33,40.912859
0.0,46,40.928724
0.0,10,40.932273
0.0,17,40.938219
0.0,23,40.946307
1.0,16,40.951682
1.0,12,40.955907
0.0,12,40.959943
0.0,47,40.977864
0.0,6,40.980077
0.0,11,40.984148
0.0,7,40.986834
1.0,69,41.012682
0.0,18,41.018834
0.0,9,41.02211
0.0,14,41.026923
0.0,9,41.029769
1.0,29,41.047196
0.0,13,41.054464
0.0,66,41.107806
0.0,19,41.117031
0.0,15,41.124548
0.0,22,41.193004
0.0,5,41.194729
1.0,13,41.199862
1.0,70,41.223652
0.0,14,41.228592
0.0,9,41.231657
0.0,4,41.23324
1.0,13,41.237853
0.0,54,41.255812
1.0,19,41.263296
1.0,68,41.286792
0.0,31,41.298956
0.0,57,41.31909
0.0,51,41.336799
1.0,32,41.347402
0.0,25,41.357093
0.0,9,41.360684
1.0,41,41.375678
1.0,17,41.381648
0.0,10,41.38554
1.0,58,41.406164
0.0,18,41.412055
1.0,12,41.416426
1.0,42,41.430311
1.0,16,41.435746
0.0,10,41.439306
0.0,28,41.449029
1.0,11,41.452632
0.0,60,41.472744
0.0,14,41.477859
1.0,19,41.484769
0.0,50,41.501458
1.0,15,41.50675
0.0,16,41.512078
0.0,29,41.521785
0.0,13,41.526634
0.0,28,41.536259
0.0,16,41.542049
0.0,16,41.547611
0.0,41,41.562597
0.0,12,41.566602
0.0,15,41.571849
0.0,10,41.575644
0.0,64,41.59859
0.0,10,41.602009
0.0,14,41.606893
0.0,11,41.610531
0.0,24,41.61849
1.0,10,41.621922
1.0,43,41.637247
0.0,36,41.649214
0.0,23,41.656886
0.0,7,41.659168
0.0,15,41.663873
1.0,7,41.666254
1.0,20,41.672857
0.0,36,41.685541
0.0,40,41.69942
0.0,12,41.703495
0.0,4,41.70494
0.0,6,41.706983
0.0,30,41.716869
0.0,34,41.72871
0.0,4,41.730541
1.0,7,41.733407
0.0,32,41.744083
1.0,31,41.754695
0.0,16,41.759907
0.0,9,41.763039
0.0,3,41.764031
0.0,13,41.768277
0.0,87,41.798543
0.0,11,41.802741
0.0,19,41.810167
0.0,44,41.826195
0.0,15,41.831339
0.0,15,41.836418
0.0,85,41.864546
0.0,19,41.871126
0.0,7,41.873499
0.0,31,41.884403
0.0,14,41.88904
0.0,7,41.891504
1.0,36,41.955986
1.0,18,41.961869
1.0,9,41.964907
0.0,18,41.970602
0.0,48,41.987107
1.0,27,41.99604
1.0,11,41.999813
0.0,47,42.017168
0.0,6,42.019392
0.0,18,42.025969
0.0,28,42.036241
0.0,8,42.038886
1.0,21,42.045893
0.0,59,42.067348
1.0,18,42.073554
0.0,9,42.076778
0.0,20,42.083615
0.0,13,42.087894
0.0,45,42.103582
1.0,16,42.108783
1.0,10,42.112042
0.0,30,42.122126
1.0,46,42.137942
0.0,10,42.141421
1.0,30,42.152044
0.0,49,42.168176
0.0,18,42.173944
0.0,30,42.184397
0.0,72,42.208995
0.0,21,42.216267
1.0,59,42.235872
0.0,6,42.237835
1.0,37,42.251309
0.0,37,42.263423
0.0,16,42.268632
0.0,16,42.273885
0.0,6,42.275791
0.0,35,42.288451
0.0,11,42.292018
0.0,21,42.299838
1.0,32,42.310235
0.0,5,42.311883
0.0,23,42.319526
1.0,21,42.327192
0.0,26,42.336991
0.0,29,42.346798
0.0,13,42.351558
0.0,34,42.365341
0.0,15,42.372272
0.0,58,42.395141
0.0,42,42.408991
1.0,36,42.423074
0.0,37,42.435506
0.0,15,42.440437
0.0,64,42.462141
0.0,24,42.472312
0.0,17,42.481569
0.0,47,42.499143
0.0,12,42.503228
1.0,26,42.51215
1.0,32,42.523232
0.0,54,42.54116
1.0,25,42.551378
0.0,23,42.559691
0.0,25,42.568897
0.0,50,42.589832
0.0,21,42.596731
0.0,7,42.59934
0.0,14,42.604014
0.0,13,42.608355
0.0,14,42.613102
0.0,21,42.620038
0.0,52,42.638175
0.0,10,42.641869
0.0,42,42.655996
1.0,19,42.662197
1.0,47,42.731198
0.0,11,42.735222
0.0,17,42.740676
0.0,20,42.747665
0.0,65,42.769296
0.0,11,42.773121
0.0,16,42.778232
0.0,8,42.781287
0.0,22,42.789427
0.0,31,42.800404
0.0,22,42.807603
0.0,23,42.815513
0.0,6,42.81746
1.0,19,42.823674
1.0,21,42.830275
0.0,52,42.84909
0.0,46,42.864329
0.0,25,42.873513
0.0,15,42.878879
1.0,19,42.885428
0.0,19,42.891739
1.0,25,42.900676
0.0,9,42.903705
0.0,27,42.912674
0.0,16,42.917879
0.0,100,42.952522
0.0,18,42.958676
1.0,43,42.973219
1.0,47,42.98966
1.0,25,42.998523
0.0,14,43.003321
1.0,33,43.014174
0.0,45,43.02967
1.0,14,43.034646
0.0,23,43.042208
0.0,15,43.047479
0.0,10,43.051134
0.0,20,43.05763
0.0,7,43.059894
0.0,15,43.065384
0.0,46,43.079894
0.0,55,43.099811
0.0,21,43.10676
0.0,4,43.108096
0.0,64,43.135053
0.0,8,43.138157
0.0,11,43.142129
1.0,31,43.152877
0.0,7,43.155241
0.0,14,43.160394
0.0,24,43.170336
0.0,9,43.17427
0.0,22,43.181627
0.0,14,43.18635
0.0,12,43.190166
0.0,10,43.193525
0.0,30,43.203996
0.0,11,43.20776
0.0,14,43.212473
0.0,25,43.223061
0.0,9,43.225892
1.0,24,43.237068
1.0,19,43.243826
0.0,24,43.252112
0.0,7,43.254439
0.0,23,43.261918
1.0,30,43.274985
0.0,5,43.276976
1.0,26,43.286619
0.0,25,43.295032
0.0,9,43.298782
0.0,9,43.302045
0.0,24,43.309846
0.0,19,43.316287
0.0,24,43.324112
0.0,19,43.329794
0.0,61,43.353581
1.0,18,43.359577
0.0,22,43.367059
1.0,21,43.375243
1.0,36,43.387103
0.0,17,43.392554
0.0,37,43.404936
0.0,16,43.410205
0.0,20,43.416962
1.0,70,43.440883
0.0,17,43.501132
0.0,10,43.50441
0.0,25,43.512719
0.0,16,43.517906
0.0,20,43.524482
1.0,29,43.534464
0.0,10,43.538631
0.0,26,43.547343
0.0,13,43.551713
1.0,52,43.568901
1.0,25,43.577104
0.0,17,43.58322
0.0,39,43.596278
1.0,8,43.599226
0.0,22,43.606435
0.0,37,43.618544
1.0,12,43.622581
1.0,42,43.636892
0.0,81,43.66419
0.0,13,43.668867
1.0,15,43.674765
1.0,26,43.683445
1.0,9,43.686547
0.0,20,43.693054
0.0,18,43.699662
0.0,18,43.705563
0.0,12,43.710272
1.0,11,43.714293
0.0,11,43.717912
0.0,6,43.720221
0.0,49,43.737082
0.0,19,43.74328
0.0,5,43.745041
0.0,32,43.756049
0.0,79,43.783348
0.0,72,43.809866
0.0,64,43.83097
1.0,28,43.840373
1.0,14,43.844948
0.0,63,43.866635
0.0,8,43.86937
0.0,44,43.886252
0.0,7,43.888706
0.0,86,43.9177
1.0,6,43.919665
1.0,34,43.932088
0.0,7,43.934693
0.0,30,43.944457
0.0,8,43.947348
0.0,18,43.953725
0.0,19,43.960039
0.0,12,43.964051
0.0,8,43.966785
0.0,78,43.993559
0.0,5,43.995587
1.0,53,44.013742
0.0,46,44.03169
1.0,16,44.037313
0.0,65,44.059116
0.0,8,44.062041
1.0,22,44.069593
0.0,14,44.074141
0.0,13,44.078418
0.0,31,44.088706
1.0,12,44.092821
0.0,14,44.097651
0.0,9,44.100764
0.0,7,44.103123
0.0,24,44.111053
0.0,46,44.126405
0.0,17,44.1322
0.0,23,44.140706
0.0,8,44.143407
1.0,48,44.159401
0.0,29,44.169109
0.0,9,44.172059
0.0,10,44.175335
0.0,13,44.179655
0.0,13,44.184516
1.0,51,44.201478
0.0,37,44.266459
0.0,11,44.27009
1.0,93,44.301934
0.0,8,44.304602
0.0,20,44.311164
1.0,22,44.318518
0.0,78,44.345342
0.0,27,44.354314
1.0,44,44.368603
1.0,26,44.377111
0.0,5,44.378756
0.0,46,44.394008
0.0,52,44.411168
0.0,40,44.424623
0.0,48,44.440863
1.0,22,44.44983
1.0,16,44.455185
0.0,13,44.459682
0.0,68,44.487037
0.0,8,44.490179
0.0,15,44.496768
0.0,8,44.500289
0.0,30,44.511219
0.0,28,44.520778
1.0,10,44.524042
1.0,26,44.532497
1.0,13,44.53757
0.0,12,44.541494
1.0,26,44.550551
1.0,37,44.562639
0.0,16,44.568902
1.0,21,44.577709
1.0,11,44.582017
1.0,25,44.596973
1.0,20,44.604428
0.0,9,44.607578
0.0,25,44.61593
1.0,11,44.619654
0.0,26,44.628989
0.0,4,44.630607
1.0,47,44.647115
0.0,5,44.649095
0.0,12,44.653141
0.0,30,44.663055
0.0,20,44.669585
1.0,28,44.678775
0.0,5,44.680358
1.0,14,44.685929
0.0,11,44.689569
0.0,10,44.692872
0.0,17,44.699267
0.0,25,44.707464
1.0,14,44.712067
0.0,18,44.71814
1.0,29,44.727608
1.0,18,44.733488
0.0,20,44.741606
0.0,16,44.747003
0.0,5,44.748897
0.0,13,44.753131
1.0,10,44.756482
1.0,13,44.760657
1.0,36,44.772935
0.0,11,44.77652
1.0,49,44.793137
0.0,17,44.798986
0.0,23,44.806589
0.0,5,44.808233
0.0,23,44.816538
0.0,28,44.825676
0.0,16,44.830892
0.0,12,44.835775
1.0,13,44.840109
1.0,22,44.847247
1.0,27,44.857155
0.0,25,44.865289
0.0,35,44.87667
1.0,12,44.880905
0.0,18,44.887573
1.0,57,44.907501
0.0,21,44.914441
0.0,25,44.922632
0.0,54,44.940819
0.0,49,44.95787
1.0,27,44.966589
1.0,56,45.036417
0.0,23,45.043917
0.0,43,45.058359
0.0,4,45.059869
0.0,18,45.065962
0.0,14,45.070838
0.0,9,45.073908
0.0,44,45.088859
0.0,68,45.11218
0.0,36,45.123952
0.0,20,45.130536
1.0,43,45.145582
0.0,9,45.148862
0.0,19,45.155266
1.0,18,45.161189
0.0,16,45.166455
0.0,23,45.174894
0.0,31,45.185705
0.0,43,45.200251
0.0,10,45.203525
0.0,11,45.207277
1.0,48,45.223086
0.0,19,45.22953
0.0,52,45.246527
0.0,5,45.248487
0.0,29,45.257922
0.0,10,45.261095
0.0,51,45.280616
0.0,20,45.287628
0.0,16,45.292871
0.0,40,45.306443
0.0,2,45.307171
1.0,10,45.31038
0.0,33,45.323116
1.0,24,45.335175
0.0,12,45.34054
1.0,15,45.345645
1.0,9,45.34891
1.0,69,45.37358
0.0,4,45.374913
0.0,22,45.382288
1.0,16,45.387988
0.0,27,45.402115
0.0,60,45.423827
1.0,31,45.434483
1.0,13,45.439032
1.0,32,45.449755
0.0,34,45.460875
0.0,23,45.468923
0.0,49,45.485404
0.0,56,45.504337
1.0,29,45.513964
0.0,6,45.516125
1.0,33,45.526934
0.0,76,45.553292
1.0,16,45.558669
0.0,29,45.568531
0.0,19,45.574859
1.0,13,45.579275
1.0,16,45.585003
0.0,16,45.590402
1.0,30,45.600556
0.0,15,45.60575
0.0,11,45.609297
0.0,11,45.612936
1.0,26,45.621399
0.0,8,45.624296
0.0,79,45.651544
1.0,23,45.659507
0.0,58,45.678641
0.0,34,45.690219
0.0,42,45.7044
0.0,15,45.709493
0.0,18,45.715503
0.0,36,45.727115
1.0,10,45.730391
1.0,58,45.804164
0.0,13,45.80882
1.0,64,45.830945
0.0,8,45.833691
0.0,38,45.847845
0.0,26,45.85662
0.0,18,45.862587
0.0,14,45.867516
0.0,32,45.878251
0.0,32,45.889783
1.0,32,45.901054
0.0,13,45.905309
1.0,8,45.908068
0.0,30,45.918467
1.0,29,45.928007
0.0,12,45.932741
0.0,16,45.938108
0.0,20,45.944607
0.0,16,45.950275
0.0,25,45.958696
0.0,18,45.965114
0.0,21,45.972413
0.0,42,45.986153
0.0,9,45.989266
0.0,31,45.999969
0.0,10,46.003276
0.0,13,46.007747
0.0,70,46.032204
0.0,12,46.035683
1.0,17,46.040812
0.0,40,46.054524
1.0,37,46.067268
0.0,8,46.070212
0.0,51,46.087349
0.0,69,46.109979
0.0,21,46.116626
0.0,8,46.119777
0.0,15,46.125094
1.0,12,46.129039
1.0,29,46.139036
1.0,31,46.149229
1.0,18,46.155457
0.0,11,46.158989
1.0,43,46.173663
0.0,47,46.189676
1.0,21,46.196667
1.0,30,46.206591
0.0,48,46.223112
0.0,9,46.226159
0.0,21,46.23306
0.0,38,46.245493
0.0,22,46.252756
1.0,36,46.264601
0.0,28,46.275329
0.0,47,46.29083
0.0,19,46.297045
1.0,8,46.299849
0.0,14,46.304383
0.0,19,46.310754
1.0,24,46.318857
1.0,18,46.325584
0.0,6,46.327574
0.0,22,46.335025
0.0,12,46.339685
0.0,44,46.353869
1.0,14,46.358556
0.0,29,46.368453
0.0,6,46.371133
1.0,23,46.378636
0.0,40,46.392118
0.0,8,46.394728
0.0,26,46.403527
0.0,16,46.408868
0.0,12,46.412823
1.0,84,46.445312
0.0,18,46.451193
0.0,15,46.456262
0.0,9,46.459183
1.0,37,46.47233
1.0,19,46.480304
1.0,8,46.484716
0.0,25,46.546035
0.0,13,46.550441
0.0,16,46.555762
0.0,36,46.56837
0.0,43,46.587127
0.0,27,46.596271
1.0,19,46.602886
0.0,25,46.611076
0.0,9,46.614195
1.0,9,46.617127
0.0,11,46.621905
1.0,19,46.628169
0.0,12,46.632389
1.0,33,46.643297
1.0,21,46.650603
1.0,18,46.656925
1.0,40,46.670791
1.0,21,46.677968
0.0,54,46.696503
0.0,5,46.698206
0.0,18,46.704207
1.0,9,46.707225
0.0,47,46.723539
0.0,31,46.733882
0.0,44,46.748606
0.0,11,46.752408
0.0,9,46.755381
1.0,20,46.761888
1.0,26,46.771073
1.0,29,46.780768
0.0,20,46.787469
0.0,11,46.791171
1.0,26,46.799694
0.0,16,46.805174
0.0,18,46.811107
0.0,62,46.832171
1.0,18,46.83806
1.0,19,46.8443
1.0,12,46.848577
0.0,28,46.858396
1.0,9,46.861631
1.0,23,46.871143
0.0,21,46.878433
0.0,34,46.890014
0.0,15,46.895044
1.0,14,46.900029
0.0,27,46.909024
0.0,31,46.919181
0.0,43,46.934207
0.0,2,46.934921
1.0,17,46.940927
0.0,69,46.963585
0.0,10,46.966789
0.0,16,46.972809
1.0,19,46.978947
0.0,8,46.982049
0.0,17,46.987708
1.0,24,46.9959
0.0,16,47.001107
0.0,54,47.018416
0.0,4,47.020451
1.0,45,47.035542
0.0,29,47.044899
0.0,26,47.054438
0.0,13,47.059052
1.0,24,47.06766
1.0,9,47.070946
1.0,22,47.078156
0.0,25,47.08664
0.0,72,47.111225
0.0,29,47.121079
1.0,17,47.127264
0.0,55,47.145308
0.0,24,47.154841
0.0,5,47.156633
1.0,50,47.173856
0.0,38,47.186463
1.0,12,47.190698
1.0,34,47.202122
0.0,15,47.207109
0.0,58,47.226799
0.0,66,47.300654
0.0,12,47.304605
1.0,26,47.313447
0.0,29,47.323964
1.0,19,47.330252
0.0,16,47.336075
0.0,45,47.351244
0.0,14,47.355907
0.0,6,47.357959
0.0,6,47.359922
1.0,16,47.365209
1.0,23,47.373738
0.0,10,47.377002
1.0,10,47.380276
1.0,39,47.393369
0.0,31,47.403714
0.0,40,47.422753
1.0,40,47.436263
0.0,6,47.438348
0.0,39,47.451046
0.0,8,47.454321
0.0,23,47.462033
1.0,17,47.467594
1.0,15,47.472728
0.0,75,47.498202
1.0,13,47.502421
0.0,89,47.532362
0.0,12,47.53642
1.0,18,47.542188
1.0,25,47.55034
1.0,7,47.552655
1.0,38,47.565308
0.0,9,47.568293
0.0,30,47.579284
0.0,14,47.584318
0.0,41,47.597838
1.0,15,47.602904
1.0,14,47.607555
0.0,15,47.612397
0.0,36,47.624924
0.0,9,47.627978
0.0,33,47.639643
0.0,48,47.655158
1.0,16,47.660265
0.0,25,47.668833
1.0,37,47.682454
0.0,10,47.685755
0.0,11,47.68956
1.0,20,47.69655
1.0,14,47.701303
0.0,20,47.70817
0.0,6,47.710149
1.0,23,47.720563
0.0,42,47.735852
0.0,17,47.741554
1.0,13,47.745758
1.0,11,47.749397
0.0,27,47.758219
1.0,12,47.762017
1.0,28,47.772257
0.0,18,47.778124
1.0,57,47.797167
0.0,32,47.808322
0.0,22,47.815517
1.0,10,47.818812
0.0,9,47.822699
0.0,32,47.834924
0.0,8,47.837809
1.0,38,47.850643
0.0,15,47.855956
1.0,38,47.868478
0.0,8,47.871577
0.0,52,47.888691
0.0,27,47.897423
0.0,10,47.901254
0.0,33,47.912076
0.0,8,47.914874
0.0,44,47.930168
0.0,36,47.942058
0.0,62,47.96289
0.0,23,47.971028
0.0,22,47.978274
0.0,46,47.993581
0.0,47,48.062894
0.0,30,48.074076
0.0,21,48.080902
0.0,24,48.089161
1.0,18,48.095887
1.0,41,48.109234
1.0,9,48.112137
0.0,10,48.115541
0.0,12,48.119434
0.0,55,48.138782
1.0,24,48.146866
0.0,20,48.15322
0.0,13,48.158192
0.0,5,48.1598
0.0,18,48.165749
1.0,30,48.176658
0.0,91,48.20685
0.0,16,48.211983
0.0,14,48.216517
1.0,22,48.224699
0.0,31,48.234975
0.0,10,48.238367
0.0,10,48.241619
0.0,9,48.244417
0.0,24,48.252414
0.0,14,48.257711
0.0,15,48.262535
0.0,9,48.265329
0.0,20,48.272941
0.0,9,48.275868
0.0,10,48.279103
1.0,60,48.299517
1.0,58,48.319947
1.0,24,48.328436
0.0,6,48.330393
1.0,32,48.34106
0.0,61,48.361381
1.0,11,48.364978
1.0,64,48.386927
0.0,42,48.400714
0.0,46,48.421641
0.0,7,48.424388
0.0,42,48.438444
0.0,9,48.441326
1.0,14,48.44592
1.0,7,48.448247
0.0,22,48.455491
0.0,28,48.464475
0.0,8,48.46711
1.0,14,48.471851
0.0,57,48.490618
0.0,13,48.494788
1.0,22,48.502231
0.0,15,48.507506
0.0,33,48.5196
0.0,26,48.528884
0.0,45,48.54424
1.0,16,48.549764
0.0,24,48.557696
1.0,42,48.573169
0.0,15,48.578142
1.0,42,48.592185
1.0,21,48.599281
0.0,21,48.606248
0.0,36,48.618613
1.0,17,48.62532
1.0,28,48.634539
0.0,25,48.642976
0.0,29,48.652971
1.0,19,48.659897
0.0,19,48.666218
0.0,16,48.671438
1.0,15,48.676778
0.0,12,48.680683
0.0,46,48.695772
1.0,16,48.701468
0.0,12,48.705578
0.0,15,48.710411
0.0,82,48.737938
0.0,15,48.74298
0.0,40,48.756814
1.0,8,48.814428
0.0,26,48.824695
0.0,74,48.848894
1.0,60,48.867981
0.0,22,48.876537
0.0,25,48.884846
0.0,20,48.891324
1.0,22,48.898773
0.0,24,48.907064
1.0,20,48.913527
0.0,100,48.947056
0.0,10,48.950309
0.0,12,48.95424
1.0,45,48.969167
0.0,37,48.983133
0.0,46,48.998853
0.0,13,49.002991
1.0,51,49.022122
1.0,24,49.034342
1.0,27,49.043703
0.0,25,49.05174
1.0,38,49.065444
0.0,24,49.073623
0.0,66,49.095688
0.0,21,49.102529
1.0,20,49.10933
0.0,20,49.115771
0.0,20,49.122963
1.0,36,49.135522
0.0,25,49.144025
0.0,28,49.153156
0.0,16,49.158917
0.0,18,49.165433
0.0,37,49.178963
0.0,100,49.212861
1.0,21,49.219739
0.0,26,49.230029
0.0,27,49.239063
1.0,26,49.24763
0.0,11,49.251104
0.0,15,49.256452
0.0,19,49.262382
0.0,20,49.269272
1.0,44,49.285236
1.0,9,49.288304
0.0,15,49.293338
0.0,4,49.29464
0.0,45,49.309426
0.0,34,49.321237
1.0,21,49.329103
0.0,19,49.335371
0.0,13,49.339815
1.0,13,49.344047
0.0,24,49.351867
0.0,23,49.359623
0.0,25,49.367931
0.0,14,49.373188
1.0,13,49.378871
0.0,6,49.381123
1.0,41,49.394697
1.0,19,49.401006
0.0,24,49.409063
1.0,41,49.42909
0.0,8,49.431914
0.0,7,49.434286
1.0,32,49.444707
0.0,31,49.45485
0.0,15,49.459665
1.0,8,49.462271
0.0,13,49.466485
0.0,23,49.475946
1.0,19,49.482371
0.0,6,49.484439
0.0,59,49.503651
0.0,14,49.508467
0.0,15,49.514081
1.0,19,49.520376
0.0,59,49.596006
0.0,30,49.605809
0.0,33,49.619285
1.0,21,49.628646
0.0,25,49.637579
1.0,32,49.648159
1.0,27,49.656748
1.0,29,49.666199
1.0,97,49.699815
1.0,21,49.707015
0.0,16,49.712206
1.0,58,49.733205
1.0,43,49.747287
1.0,16,49.752364
0.0,26,49.760807
0.0,22,49.768298
1.0,23,49.777106
1.0,16,49.782672
1.0,15,49.787478
1.0,23,49.794994
0.0,40,49.808303
0.0,42,49.82286
1.0,15,49.82826
0.0,46,49.843541
1.0,43,49.857513
1.0,56,49.879714
0.0,12,49.885177
1.0,19,49.892051
1.0,19,49.898676
1.0,81,49.926276
0.0,22,49.933814
1.0,22,49.94112
1.0,41,49.954617
1.0,40,49.967565
0.0,38,49.980936
0.0,22,49.988015
1.0,20,49.994648
0.0,8,49.997488
0.0,86,50.0287
1.0,47,50.044183
1.0,26,50.052649
0.0,100,50.086254
0.0,33,50.097329
0.0,14,50.101825
0.0,18,50.107872
1.0,12,50.111857
0.0,33,50.123117
1.0,59,50.143601
1.0,21,50.150356
0.0,9,50.153457
1.0,47,50.16863
0.0,38,50.182118
0.0,34,50.193296
1.0,17,50.199044
1.0,13,50.20315
0.0,16,50.208578
1.0,13,50.21269
0.0,52,50.230741
0.0,15,50.2358
1.0,13,50.240377
0.0,22,50.247409
1.0,14,50.251849
1.0,9,50.254684
0.0,37,50.266898
0.0,14,50.271322
0.0,36,50.336281
1.0,30,50.34651
0.0,86,50.375248
0.0,17,50.380981
0.0,56,50.399543
0.0,15,50.404427
1.0,81,50.436121
0.0,16,50.441494
1.0,10,50.444787
0.0,12,50.44877
0.0,24,50.45666
0.0,11,50.460264
1.0,61,50.481238
1.0,8,50.483862
0.0,10,50.487116
0.0,9,50.490215
0.0,16,50.49537
0.0,31,50.506409
1.0,18,50.512355
0.0,31,50.524489
0.0,26,50.533126
0.0,42,50.546216
1.0,19,50.552433
0.0,66,50.580233
1.0,22,50.586634
1.0,93,50.618766
1.0,55,50.636681
0.0,13,50.64142
0.0,18,50.647263
0.0,30,50.657095
0.0,33,50.668336
0.0,25,50.679077
1.0,11,50.682464
1.0,31,50.693039
0.0,23,50.700711
0.0,20,50.707788
1.0,86,50.736623
1.0,40,50.750379
1.0,27,50.75941
1.0,7,50.761785
0.0,36,50.777047
0.0,14,50.782825
0.0,32,50.79374
0.0,23,50.801498
1.0,35,50.813082
0.0,14,50.817998
0.0,10,50.821238
1.0,59,50.841207
1.0,14,50.845813
0.0,61,50.866248
0.0,30,50.87721
1.0,14,50.881956
0.0,12,50.885759
1.0,27,50.894901
0.0,23,50.903303
0.0,46,50.91917
0.0,19,50.925717
0.0,35,50.936514
1.0,55,50.955735
0.0,40,50.96984
0.0,12,50.975362
1.0,47,50.990182
0.0,12,50.994058
1.0,23,51.001536
0.0,21,51.008565
1.0,32,51.018701
0.0,47,51.036198
0.0,6,51.038248
1.0,29,51.100723
0.0,25,51.109005
0.0,21,51.115732
0.0,36,51.128665
1.0,28,51.139864
1.0,27,51.149056
0.0,46,51.165026
1.0,62,51.186072
0.0,16,51.193375
1.0,52,51.21332
0.0,17,51.219004
0.0,12,51.223859
0.0,11,51.228033
0.0,42,51.242249
0.0,12,51.246157
0.0,19,51.252422
0.0,14,51.257358
1.0,33,51.268161
1.0,39,51.283769
1.0,11,51.288728
0.0,38,51.301578
1.0,25,51.310154
1.0,59,51.330859
1.0,42,51.344805
0.0,8,51.347521
0.0,8,51.350083
0.0,25,51.358638
0.0,28,51.368553
1.0,45,51.384375
0.0,10,51.387638
0.0,25,51.395899
0.0,43,51.410635
0.0,28,51.429361
0.0,15,51.43485
1.0,26,51.443487
1.0,41,51.456872
0.0,19,51.463245
0.0,49,51.479446
1.0,26,51.488317
0.0,48,51.503987
0.0,100,51.538592
1.0,19,51.545264
0.0,20,51.551867
1.0,9,51.554847
0.0,22,51.562176
0.0,53,51.580776
0.0,32,51.59142
1.0,15,51.596358
0.0,45,51.611708
0.0,6,51.61388
0.0,70,51.637522
1.0,12,51.641875
0.0,44,51.656119
0.0,26,51.664719
1.0,10,51.66824
1.0,22,51.676199
1.0,33,51.687367
0.0,71,51.71159
0.0,49,51.728668
0.0,39,51.74191
0.0,14,51.746797
1.0,25,51.755198
1.0,42,51.769199
0.0,15,51.775222
1.0,29,51.785423
1.0,21,51.792584
1.0,21,51.800074
0.0,13,51.804706
0.0,15,51.80975
1.0,70,51.887367
0.0,11,51.891118
1.0,29,51.900625
0.0,16,51.905887
0.0,23,51.913459
1.0,27,51.922586
1.0,30,51.933883
1.0,24,51.941901
1.0,14,51.947105
0.0,47,51.962565
1.0,22,51.969819
0.0,82,51.998673
1.0,9,52.001599
1.0,37,52.014034
0.0,28,52.024014
1.0,15,52.029859
0.0,15,52.035025
0.0,4,52.036354
0.0,31,52.046688
0.0,18,52.052302
1.0,42,52.067156
1.0,51,52.084746
0.0,23,52.092608
0.0,23,52.101056
0.0,60,52.120933
0.0,13,52.126046
0.0,24,52.134166
0.0,11,52.137749
0.0,70,52.162185
1.0,34,52.174016
0.0,10,52.177529
1.0,26,52.186762
1.0,55,52.20569
1.0,39,52.218737
0.0,78,52.246281
0.0,6,52.24836
1.0,13,52.252499
0.0,13,52.256786
0.0,15,52.261567
0.0,21,52.268849
0.0,37,52.281729
1.0,17,52.287151
1.0,73,52.311104
0.0,29,52.32067
1.0,21,52.328129
1.0,19,52.335666
0.0,14,52.340499
1.0,20,52.347421
0.0,22,52.354563
0.0,18,52.360603
1.0,18,52.366521
1.0,22,52.373957
1.0,25,52.383177
